new_id;root_bogdan;root_form;mpnl;norm;par_index;extent;Reference
2617;105;влач;из.(влач).и.т.и;извлачити;1;;62, 772
2618;105;влэк;из.(влэк).т.и;извлэщи;4c*(;см. п.  502;62, 772
2619;85;воЛ;из.(воЛ).ен.ьЁ.е;извоЛЕниЕ;2/n;;810
2621;75;вод;из.(вод).и.т.и;изводити;1;;661, 666
2622;85;вол;из.(вол).и.т.и;изволити;1;;810
2623;118;врач;из.(врач).ев.а.т.и;изврачевати;6;;62
2624;121;врэг;из.(врэг).т.и;изврэщи;4c*(;;62, 747
2627;132;вык;из.(вык).н.й.т.и;извыкнйти;5;;814
2628;140;вэд;из.(вэд).э.т.и;извэдэти;0;;
2629;140;вэд;из.(вэд).т.и.т.и;извэстити;1;;
2630;140;вэд;из.(вэд).т.ов.а.т.и;извэстовати;6;;
2632;140;вэд;из.(вэд).т.ь;извэсть;1/f;;
2633;140;вэд;из.(вэд).т.ьн.ъ;извэстьнъ;2/a;;
2634;137;вэт;из.(вэт).ъ;извэтъ;2/m;;815
2635;140;вэд;из.(вэд).щ.а.н.ьЁ.е;извэщаниЕ;2/n;;
2636;140;вэд;из.(вэд).щ.а.т.и;извэщати 2;7;;
2637;137;вэщ;из.(вэщ).а.т.и;извэщати 1;7;;815
2638;140;вэд;из.(вэд).щ.ен.ьЁ.е;извэщениЕ;2/n;;
2639;148;вяз;из.(вяз).а.т.и;извязати;3;;655, 817
2640;153;гаН;из.(гаН).а.т.и;изгаНАти;7;;683, 818
2641;159;гла.гол;из.((гла.гол)).а.т.и;изглаголати;3;;819, 835
2642;161;глад;из.(глад).и.т.и;изгладити;1;;
2644;171;гни;из.(гни).т.и;изгнити;4h*);;733
2645;153;гон;из.(гон).и.т.и;изгонити;1;;683, 818
2646;154;гор;из.(гор).э.т.и;изгорэти;2;;749
2647;210;губ;из.(губ).и.т.и;изгубити;1;;705
2648;153;гън;из.(гън).а.н.ьЁ.е;изгънаниЕ;2/n;;683, 818
2649;153;гън;из.(гън).а.т.и;изгънати;0;;683, 818
2651;210;гыб;из.(гыб).а.т.и;изгыбати;7;;705
2653;216;да;из.(даё).а.т.и;издаАти;3;;820
2654;218;дав;(дав).ьн.ъ;давьнъ;2/a;;
2657;216;да;из.(да).т.и;издати;0;;820
2658;762;раст;из.(раст).и.т.и;издрастити;1;;
2659;766;рек;из.(рек).т.и;издрещи;4c@;;661, 673
2661;773;ры;из.(ры).т.и;издрыти;4h*%);;717
2662;792;рэш;из.(рэш).ен.ьЁ.е;издрэшениЕ;2/n;;
2664;793;ряд;из.(ряд).ьн.ъ;издрядьнъ;2/a;;
2665;261;дъх;из.(дъх).н.й.т.и;издъхнйти;5;;706
2666;261;дых;из.(дых).а.н.ьЁ.е;издыханиЕ;2/n;;706
2667;261;дых;из.(дых).а.т.и;издыхати;7;;706
2668;220;дьр;из.(дьр).а.т.и;издьрати;3°*;;750
2669;225;дэ;из.(дэё).а.т.и;издэАти;3;;822
2670;225;дэ;из.(дэ).л.а.т.и;издэлати;7;;822
2673;335;иск;из.(иск).а.т.и;изискати;3°;;655
2674;329;и;из.(и).т.и;изити;0;;826
2679;484;лаз;из.(лаз).и.т.и;излазити;1;;662
2680;491;лиЁ;из.(лиЁ).а.т.и;излиАти;3*;;736
2681;491;ли;из.(ли).в.а.т.и;изливати;7;;736
2682;491;ли;из.(ли).т.и;излити;4h*);;736
2684;486;лом;из.(лом).и.т.и;изломити;1;;657
2685;519;лэк;из.(лэк).ов.а.н.ьЁ.е;излэкованиЕ;2/n;;
2686;484;лэз;из.(лэз).т.и;излэсти;4c;;662
2687;545;мет;из.(мет).а.т.и;изметати;3°;;661, 669
2688;600;мйдр;из.(мйдр).э.в.а.т.и;измйдрэвати;7;;
2690;556;мльк;из.(мльк).н.й.т.и;измлькнйти;5;;
2691;539;мор;из.(мор).и.т.и;изморити;1;;756, 835
2692;539;мрь.мрэ;из.((мрь.мрэ)).т.и;измрьмрэти;4h*(;;756, 835
2695;539;мрэ;из.(мрэ).т.и;измрэти;4h*(;;756, 835
2696;572;мъЖ;из.(мъЖ).а.т.и;измъЖати;7;;
2697;573;мък;из.(мък).н.й.т.и;измъкнйти;5;;
2698;571;мы;из.(мы).т.и;измыти;4h*%);;713
2699;589;мэН;из.(мэН).а.т.и;измэНАти;7;;
2700;589;мэН;из.(мэН).ен.ьЁ.е;измэНЕниЕ;2/n;;
2701;589;мэн;из.(мэн).а;измэна;2/f;;
2702;589;мэн;из.(мэн).и.т.и;измэнити;1;;
2703;589;мэн;из.(мэн).ов.а.т.и;измэновати;6;;
2704;590;мэр;из.(мэр).и.т.и;измэрити;1;;
2706;535;маг;из.не.(маг).а.т.и;изнемагати;7;;657
2707;535;мог;из.не.(мог).т.и;изнемощи;4c;;657
2708;607;нес;из.(нес).т.и;изнести;4c;;661, 670
2710;607;нос;из.(нос).и.т.и;износити;1;;661, 670
2711;607;нош;из.(нош).ен.ьЁ.е;изношениЕ;2/n;;661, 670
2712;616;нуР;из.(нуР).ен.ьЁ.е;изнуРЕниЕ;2/n;;714
2713;616;нур;из.(нур).и.т.и;изнурити;1;;714
2714;321;зоб;из.(зоб).а.т.и;изобати;3;;
2715;97;ви;из.об.(ви).л.ов.а.т.и;изобиловати;6;;
2716;97;ви;из.об.(ви).л.ьн.ъ;изобильнъ;2/a;;
2717;498;лич;из.об.(лич).а.т.и;изобличати;7;;
2718;791;рэт;из.об.(рэт).т.и;изобрэсти;0;;831
2719;791;рэт;из.об.(рэт).а.т.и;изобрэтати;7;;831
2720;791;рэт;из.об.(рэт).ен.ьЁ.е;изобрэтениЕ;2/n;;831
2721;646;ост;из.(ост).р.и.т.и;изострити;1;;
2722;1016;уН;из.(уН).ьш.ин.а;изуНьшина;2/f;;
2723;1015;ум;из.(ум).э.т.и;изумэти;7;;
2726;349;Ёасн;изъ.(Ёасн).и.т.и;изъАснити;1;;
2732;1076;чит;изъ.(чит).а.т.и;изъчитати;7;;659
2735;1113;эд;из.(эд).ен.ьЁ.е;изэдениЕ;2/n;;839
2736;1113;эд;из.(эд).т.и;изэсти;0;;839
2737;334;я;из.(я).т.и;изяти;4h;;655, 691
2738;334;я;из.(я).щ.ьн.ич.ьск.ъ;изящьничьскъ;2/a;;655, 691
2742;334;ьм;(ёьм).а.н.ьЁ.е;иманиЕ;2/n;;655, 691
2743;334;ьм;(ёьм).а.т.и;имати;3*;;655, 691
2744;333;им;(им).ен.ит.ъ;именитъ;2/a;;655
2745;333;им;(им).ен.ов.а.т.и;именовати;6;;655
2746;334;им;(им).э.н.ьЁ.е;имэниЕ;2/n;;655, 691
2747;334;им;(им).э.н.ьЁ.ьц.е;имэниице;2/n;;655, 691
2748;334;им;(им).э.н.ьн.ъ;имэньнъ;2/a;;655, 691
2749;334;им;(им).э.т.и;имэти;0;;655, 691
2750;333;им;(им).я;имя;0/n;;655
2751;1112;ьн;(ёьн).ак.ъ;инакъ;2/p;;655, 804
2767;1112;ьн;(ёьн).ок.ост.ь;инокость;1/f;;655, 804
2768;1112;ьн;(ёьн).ок.ъ;инокъ;2/m;;655, 804
2786;1112;ьн;(ёьн).оч.ьск.ъ;иночьскъ;2/a;;655, 804
2787;1112;ьн;(ёьн).оч.ьств.о;иночьство;2/n;;655, 804
2790;1112;ьн;(ёьн).ъ;инъ;2/p;;655, 804
2795;934;сйч;из.(сйч).и.т.и;исйчити;1;;699
2796;362;каз;из.(каз).и.т.и;исказити;1;;
2797;335;иск;(иск).а.н.ьЁ.е;исканиЕ;2/n;;655
2798;335;иск;(иск).а.т.и;искати;3°;;655
2799;364;кла;из.(кла).т.и;исклати;4h•;;775
2801;408;кон;из.(кон).ьн.ъ;исконьнъ;2/a;;
2802;408;кон;из.(кон).ьч.а.в.а.т.и;исконьчавати;7;;
2803;408;кон;из.(кон).ьч.а.т.и;исконьчати;7;;
2804;411;коп;из.(коп).а.н.ьЁ.е;ископаниЕ;2/n;;
2805;411;коп;из.(коп).а.т.и;ископати;7;;
2806;414;кор;из.(кор).ен.и.т.и;искоренити;1;;
2807;824;скоч;из.(скоч).и.т.и;искочити;1;;657
2808;337;искр;(искр).а;искра;2/f;;655
2809;425;крад;из.(крад).т.и;искрасти;4c;;
2810;433;крач;из.(крач).и.л.о;искрачило;2/n;;657
2814;336;искр;(искр).ьН.ь;искрьНь;2/a;;655
2815;458;куп;из.(куп).и.т.и;искупити;1;;
2816;458;куп;из.(куп).ов.а.т.и;искуповати;6;;
2817;462;кус;из.(кус).и.т.еЛ.ь;искуситеЛь;2/m*;;
2818;462;кус;из.(кус).и.т.и;искусити;1;;
2819;462;кус;из.(кус).ъ;искусъ;2/m;;
2820;462;кус;из.(кус).ьн.ик.ъ;искусьникъ;2/m;;
2821;462;кус;из.(кус).ьн.ъ;искусьнъ;2/a;;
2822;462;куш;из.(куш).а.т.и;искушати;7;;
2823;462;куш;из.(куш).ен.ьЁ.е;искушениЕ;2/n;;
2824;471;кыд;из.(кыд).а.т.и;искыдати;7;;
2825;473;кып;из.(кып).э.т.и;искыпэти;2;;
2828;857;слэд;из.(слэд).и.т.и;ислэдити;1;;
2829;649;пад;из.(пад).а.т.и;испадати;7;;
2830;649;пад;из.(пад).т.и;испасти;4c;;
2831;651;пи;из.(пи).т.и;испити;4h*);;737
2832;676;плет;из.(плет).т.и;исплести;4c;;661, 672
2833;684;пльН;из.(пльН).а.т.и;испльНАти;7;;
2834;684;пльН;из.(пльН).ен.ьЁ.е;испльНЕниЕ;2/n;;
2835;684;пльн;из.(пльн).и.т.и;испльнити;1;;
2837;685;плэ;из.(плэ).т.и;исплэти;0;;
2838;140;вэд;из.по.(вэд).а.н.ьЁ.е;исповэданиЕ;2/n;;
2839;140;вэд;из.по.(вэд).а.т.и;исповэдати;7;;
2840;140;вэд;из.по.(вэд).ов.а.т.и;исповэдовати;6;;
2841;140;вэд;из.по.(вэд).ь;исповэдь;1/f;;
2842;140;вэд;из.по.(вэд).ьн.ик.ъ;исповэдьникъ;2/m;;
2843;140;вэд;из.по.(вэд).ьн.иц.а;исповэдьница;2/f;;
2844;140;вэд;из.по.(вэд).э.т.и;исповэдэти;0;;
2845;691;под;из.(под).ьН.ь;исподьНь;2/a;;
2846;338;испол;((испол)).ин.ъ;исполинъ;2/m++;;
2848;1072;чи;из.по.(чи).т.и;испочити;4v;;653
2849;703;правЛ;из.(правЛ).а.т.и;исправЛАти;7;;
2850;703;правЛ;из.(правЛ).ен.ьЁ.е;исправЛЕниЕ;2/n;;
2851;703;прав;из.(прав).и.т.еЛ.ь;исправитеЛь;2/m*;;
2852;703;прав;из.(прав).и.т.и;исправити;1;;
2853;705;праз;из.(праз).н.и.т.и;испразнити;1;;
2854;702;пра;из.(пра).х.н.э.т.и;испрахнэти;7;;681, 762
2855;121;врэг;из.про.(врэг).т.и;испроврэщи;4c*(;;62, 747
2856;707;прос;из.(прос).и.т.и;испросити;1;;657
2857;707;прош;из.(прош).ен.ьЁ.е;испрошениЕ;2/n;;657
2860;730;пуст;из.(пуст).и.т.и;испустити;1;;
2861;730;пущ;из.(пущ).а.т.и;испущати;7;;
2862;730;пущ;из.(пущ).ен.ьЁ.е;испущениЕ;2/n;;
2863;733;пыт;из.(пыт).а.н.ьЁ.е;испытаниЕ;2/n;;
2864;733;пыт;из.(пыт).а.т.и;испытати;7;;
2865;733;пыт;из.(пыт).ь;испыть;1/f;;
2866;738;пэ;из.(пэ).т.и;испэти;4h);см. п.  502;738
2867;940;таЁ;из.(таЁ).а.т.и;истаАти;3;;
2870;940;таЁ;из.(таЁ).и.т.и;истаити;1;;
2871;942;тапЛ;из.(тапЛ).а.т.и;истапЛАти;7;;657
2873;;;;истеса;;см. исто;
2874;941;тек;из.(тек).т.и;истещи;4c@;;661, 675
2875;340;ист;(ист).ин.а;истина;2/f;;655
2876;340;ист;(ист).ин.ьн.ъ;истиньнъ;2/a;;655
2877;954;тир;из.(тир).а.т.и;истирати;7;;768
2878;956;тиск;из.(тиск).а.т.и;истискати;7;;663
2879;885;стйп;из.(стйп).и.т.и;истйпити;1;;834
2881;340;ист;(ист).ов.ъ;истовъ;2/a;;655
2884;942;топ;из.(топ).и.т.и;истопити;1;;657
2885;941;точ;из.(точ).и.т.и;источити;1;;661, 675
2886;941;точ;из.(точ).ьн.ик.ъ;источьникъ;2/m;;661, 675
2888;973;тръг;из.(тръг).а.н.ьЁ.е;истръганиЕ;2/n;;769
2889;973;тръг;из.(тръг).а.т.и;истръгати;7;;769
2890;973;тръг;из.(тръг).н.й.т.и;истръгнйти;5;;769
2892;980;трэбЛ;из.(трэбЛ).а.т.и;истрэбЛАти;7;;
2893;980;трэбЛ;из.(трэбЛ).ен.ьЁ.е;истрэбЛЕниЕ;2/n;;
2894;980;трэб;из.(трэб).и.т.и;истрэбити;1;;
2895;984;тряс;из.(тряс).т.и;истрясти;4c;;700
2896;342;истукан;((истукан)).ьн.ъ;истуканьнъ;2/a;;
2897;340;ист;(ист).ъ;истъ;2/a;;655
2898;992;тък;из.(тък).а.т.и;истъкати;3°;;660
2899;992;тък;из.(тък).н.й.т.и;истъкнйти;5;;660
2900;996;тъщ;из.(тъщ).а.т.и;истъщати;7;;
2918;1021;ход;из.(ход).ат.аЁ.ьн.ик.ъ;исходатаиникъ;2/m;;657
2920;1021;ход;из.(ход).и.т.и;исходити;1;;657
2921;1021;ход;из.(ход).ищ.е;исходище;2/n;;657
2922;1021;ход;из.(ход).ъ;исходъ;2/m;;657
2923;1021;ход;из.(ход).ьн.ъ;исходьнъ;2/a;;657
2924;1048;хыт;из.(хыт).и.т.и;исхытити;1;;
2926;914;съх;из.(съх).н.й.т.и;исъхнйти;5;;727
2927;917;сып;из.(сып).а.т.и;исыпати;3;;660
2928;815;сэч;из.(сэч).ен.ьЁ.е;исэчениЕ;2/n;;658
2929;815;сэк;из.(сэк).т.и;исэщи;4c;;658
2930;934;сяк;из.(сяк).н.й.т.и;исякнйти;5;;699
2932;329;и;(и).т.и;ити;0;;826
2935;1054;цэЛ;из.(цэЛ).а.т.и;ицэЛАти;7;;
2936;1054;цэЛ;из.(цэЛ).ен.ьЁ.е;ицэЛЕниЕ;2/n;;
2938;1054;цэл;из.(цэл).и.т.еЛ.ь;ицэлитеЛь;2/m*;;
2939;1054;цэл;из.(цэл).и.т.и;ицэлити;1;;
2941;1054;цэл;из.(цэл).ьб.а;ицэльба;2/f;;
2942;1054;цэл;из.(цэл).э.в.а.т.и;ицэлэвати;7;;
2944;1054;цэл;из.(цэл).э.т.и;ицэлэти;7;;
2949;1065;чез;из.(чез).н.й.т.и;ичезнйти;5;;658
2960;1099;шьд;из.(шьд).ств.ьЁ.е;ишьствиЕ;2/n;;659
2967;1118;йгл;(йгл).ь;йгль;1/m;;
2968;1117;йг;(йг).ъл.ьн.ъ;йгъльнъ;2/a;;
2969;1119;йд;(йд).иц.а;йдица;2/f;;
2970;238;дол;й.(дол).ьЁ.е;йдолиЕ;2/n;;
2971;238;дол;й.(дол).ь;йдоль;1/f;;
2972;148;йж;(йж).е;йже;2/n;;655, 817
2973;148;йж;(йж).ик.а;йжика;2/f;;655, 817
2974;148;йж;(йж).ич.ьств.о;йжичьство;2/n;;655, 817
2975;148;йж;(йж).ьн.ик.ъ;йжьникъ;2/m;;655, 817
2976;148;йз;(йз).а;йза;2/f;;655, 817
2977;148;йз;(йз).и.л.ищ.е;йзилище;2/n;;655, 817
2978;148;йз;(йз).ък.ъ;йзъкъ;2/a;;655, 817
2979;148;йз;(йз).ьн.ик.ъ;йзьникъ;2/m;;655, 817
2981;755;род;й.(род).ив.ъ;йродивъ;2/a;;657
2982;755;род;й.(род).и.т.и;йродити;1;;657
2983;755;род;й.(род).ов.а.т.и;йродовати;6;;657
2984;755;род;й.(род).ъ;йродъ;2/m;;657
2985;755;род;й.(род).ьн.ъ;йродьнъ;2/a;;657
2986;755;род;й.(род).ьск.ъ;йродьскъ;2/a;;657
2987;755;род;й.(род).ьств.о;йродьство;2/n;;657
2988;755;род;й.(род).ьств.ов.а.т.и;йродьствовати;6;;657
2989;803;соб;й.(соб).иц.а;йсобица;2/f;;800
2992;1120;йтр;(йтр).об.а;йтроба;2/f;;
2993;1120;йтр;(йтр).об.ьн.ъ;йтробьнъ;2/a;;
2995;1120;йтр;(йтр).ьН.ь;йтрьНь;2/a;;
2998;1001;тьл;й.(тьл).ъ;йтьлъ;2/a;;
2999;392;кЛевет;((кЛевет)).а;кЛЕвета;2/f;;
3000;392;кЛевет;((кЛевет)).аР.ь;кЛЕветаРь;2/m*;;
3001;392;кЛевет;((кЛевет)).а.т.и;кЛЕветати;3;;
3003;392;кЛевет;((кЛевет)).ьн.ик.ъ;кЛЕветьникъ;2/m;;
3004;392;кЛевет;((кЛевет)).ьн.ъ;кЛЕветьнъ;2/a;;
3005;393;кЛус;(кЛус).я;кЛюся;0/n;;
3007;394;кЛуч;(кЛуч).аР.ь;кЛючаРь;2/m*;;
3008;394;кЛуч;(кЛуч).а.т.и;кЛючати;7;;
3009;394;кЛуч;(кЛуч).и.т.и;кЛючити;1;;
3010;394;кЛуч;(кЛуч).ь;кЛючь;2/m;;
3012;360;ка;(каё).а.зн.ь;каАзнь;1/f;;
3013;360;ка;(каё).а.н.ьЁ.е;каАниЕ;2/n;;
3014;360;ка;(каё).а.т.и;каАти;3;;
3015;361;каЖ;(каЖ).ен.ьЁ.е;каЖениЕ;2/n;;
3016;365;каЛ;(каЛ).а.т.и;каЛАти;7;;
3018;361;кад;(кад).и.л.о;кадило;2/n;;
3019;361;кад;(кад).и.л.ьн.ъ;кадильнъ;2/a;;
3020;361;кад;(кад).и.т.и;кадити;1;;
3021;363;каз;(каз).а.н.ьЁ.е;казаниЕ;2/n;;
3022;363;каз;(каз).а.т.еЛ.ь;казатеЛь;2/m*;;
3023;363;каз;(каз).а.т.и;казати;3;;
3024;362;каз;(каз).и.т.и;казити;1;;
3025;362;каз;(каз).н.ь;казнь;1/f;;
3026;363;каз;(каз).н.ьц.ь;казньць;2/m;;
3028;359;к;(к).ак.ов.ъ;каковъ;2/a;;792
3030;359;к;(к).ак.ъ;какъ;2/p;;792
3032;365;кал;(кал).ъ;калъ;2/m;;
3033;366;кам;(кам).ен.ьЁ.е;камениЕ;2/n;;
3034;366;кам;(кам).ен.ь;камень;1/m;;
3035;366;кам;(кам).ен.ьн.ъ;каменьнъ;2/a;;
3038;366;кам;(кам).ык.ъ;камыкъ;2/m;;
3039;366;кам;(кам).эн.ъ;камэнъ;2/a;;
3041;367;капЛ;(капЛ).а;капЛА;2/f;;
3042;367;кап;(кап).а.т.и;капати;7;;
3043;368;кап;(кап).ищ.е;капище;2/n;;
3044;368;кап;(кап).ищ.ьн.иц.а;капищьница;2/f;;
3045;368;кап;(кап).ищ.ьн.ъ;капищьнъ;2/a;;
3046;368;кап;(кап).ь;капь;1/f;;
3047;370;кас;(кас).а.т.и;касати;7;;657
3048;371;каш;(каш).иц.а;кашица;2/f;;
3049;372;квас;(квас).ъ;квасъ;2/m;;
3050;372;квас;(квас).ьн.ъ;квасьнъ;2/a;;
3055;477;кйп;(кйп).ин.а;кйпина;2/f;;
3056;477;кйп;(кйп).ин.ьЁ.е;кйпиниЕ;2/n;;
3057;476;кйп;(кйп).эл.ь;кйпэль;1/f;;
3058;478;кйщ;(кйщ).а;кйща;2/f;;
3059;377;клаН;(клаН).а.н.ьЁ.е;клаНАниЕ;2/n;;657
3060;377;клаН;(клаН).а.т.и;клаНАти;7;;657
3061;364;кла;(кла).д.а;клада;2/f;;775
3062;376;кладяЗ;((кладяЗ)).ь;кладяЗь;2/m;;
3063;375;клад;(клад).т.и;класти;4c;;
3064;378;клас;(клас).ъ;класъ;2/m;;
3065;378;клас;(клас).ьн.ъ;класьнъ;2/a;;
3066;364;кла;(кла).т.и;клати;4h•;;775
3067;379;клат;(клат).и.т.и;клатити;1;;
3068;380;клеврэт;((клеврэт)).ъ;клеврэтъ;2/m;;62
3069;381;клеп;(клеп).а.т.и;клепати;3;;661
3070;383;клик;(клик).н.ов.ен.ьЁ.е;кликновениЕ;2/n;;
3073;383;клич;(клич).ь;кличь;2/m;;
3074;385;клок;(клок).от.а.т.и;клокотати;3;;
3075;377;клон;(клон).и.т.и;клонити;1;;657
3076;381;клоп;(клоп).от.ъ;клопотъ;2/m;;661
3077;387;кльц;(кльц).а.т.и;кльцати;7;;
3080;388;кльч;(кльч).ьт.а.т.и;кльчьтати;3;;
3081;388;кльч;(кльч).ьт.ъ;кльчьтъ;2/m;;
3082;390;клэт;(клэт).ък.а;клэтъка;2/f;;
3083;390;клэт;(клэт).ь;клэть;1/f;;
3085;384;кля;(кля).т.в.а;клятва;2/f;;685
3086;384;кля;(кля).т.и;кляти;4h;;685
3087;391;кляч;(кляч).э.т.и;клячати;2;;
3088;410;коН;(коН).ь;коНь;2/m;;
3091;396;кобыл;((кобыл)).а;кобыла;2/f;;
3092;395;коб;(коб).ь;кобь;1/f;;
3093;397;ков;(ков).аР.ьств.о;коваРьство;2/n;;709
3094;398;ков;(ков).а.т.и;ковати;3°;;
3095;397;ков;(ков).ъ;ковъ;2/m;;709
3097;399;ковьчег;((ковьчег)).ъ;ковьчегъ;2/m;;
3098;399;ковьчеж;((ковьчеж)).ьц.ь;ковьчежьць;2/m;;
3100;400;кож;(кож).а;кожа;2/f;;
3101;400;кож;(кож).ьн.ъ;кожьнъ;2/a;;
3102;400;коз;(коз).а;коза;2/f;;
3103;400;коз;(коз).ьЛ.ь;козьЛь;2/a;;
3104;400;коз;(коз).ьл.ищ.ь;козьлищь;2/m;;
3105;400;коз;(коз).ьл.ъ;козьлъ;2/m;;
3106;400;коз;(коз).ьл.я;козьля;0/n;;
3109;402;кок;(кок).от.ъ;кокотъ;2/m;;
3110;402;кок;(кок).ош.ь;кокошь;1/f;;
3111;364;кол;(кол).ен.ьЁ.е;колениЕ;2/n;;775
3112;403;кол;(кол).ес.ьн.иц.а;колесьница;2/f;;
3113;403;кол;(кол).ес.ьн.ич.ьн.ъ;колесьничьнъ;2/a;;
3117;359;кол;((кол)).ик.ъ;коликъ;2/p;;792
3118;403;кол;(кол).о;коло;0/n;;
3119;364;кол;(кол).ъ;колъ;2/m;;775
3125;404;колэб;((колэб)).а.н.ьЁ.е;колэбаниЕ;2/n;;
3126;404;колэб;((колэб)).а.т.и;колэбати;3;;
