id;root_number;root_form;mphl;norm;par_index;class;extent;reference;;
589;23;би;въз.(би).т.и;възбити;4h*);v;;679; 730;
588;9;алък;въз.(алък).а.т.и;възалъкати;3;v;;807;;
586;408;кон;въ.за.(кон).ьj.е;възакониѥ;2/n;n;;;;
587;408;кон;въ.за.(кон).и.т.и;възаконити;1;v;;;;
585;98;вид;въ.за.(вид).ѣ.т.и;възавидѣти;2;v;;;;
581;279;жиѕ;въ.(жиѕ).а.т.и;въжиѕати;7;v;;668;;
580;279;жег;въ.(жег).т.и;въжещи;4c@;v;;668;;
549;303;жѧд;въз.(жѧд).а.т.и;въждѧдати;3;v;;;;
548;280;жел;въз.(жел).ѣ.т.и;въжделѣти;7;v;;;;
547;280;жел;въз.(жел).а.т.и;въжделати;7;v;;;;
579;279;жѣг;въ.(жѣг).а.т.и;въжагати;7;v;;668;;
578;225;дѣ;въ.(дѣ).т.и;въдѣти;0;v;;822;;
577;261;дъх;въ.(дъх).н.ѫ.т.и;въдъхнѫти;5;v;;706;;
576;259;ду;въ.(ду).н.ѫ.т.и;въдунѫти;5;v;;653;;
575;257;дрѫж;въ.(дрѫж).и.т.и;въдрѫжити;1;v;;;;
574;257;дрѫж;въ.(дрѫж).а.т.и;въдрѫжати;7;v;;;;
573;221;двор;въ.(двор).и.т.и;въдворити;1;v;;678; 821;
572;221;двар҄;въ.(двар҄).а.т.и;въдвар҄ꙗти;7;v;;678; 821;
570;216;да;въ.(даi̯).а.т.и;въдаꙗти;3;v;;820;;
571;216;да;въ.(да).т.и;въдати;0;v;;820;;
569;151;год;въ.(год).ьн.ъ;въгодьнъ;2/a;a;;657;;
568;151;год;въ.(год).ьн.ик.ъ;въгодьникъ;2/m;n;;657;;
567;151;год;въ.(год).и.т.и;въгодити;1;v;;657;;
566;173;гнѣзд;въ.(гнѣзд).и.т.и;въгнѣздити;1;v;;;;
565;173;гнѣжд;въ.(гнѣжд).а.т.и;въгнѣждати;7;v;;;;
564;169;глѫб;въ.(глѫб).и.т.и;въглѫбити;1;v;;;;
563;162;глаш;въ.(глаш).ен.ьj.е;въглашениѥ;2/n;n;;819;;
562;151;гажд;въ.(гажд).а.т.и;въгаждати;7;v;;657;;
561;151;гажд;въ.(гажд).а.н.ьj.е;въгажданиѥ;2/n;n;;657;;
558;139;вѣ;въ.(вѣi̯).а.т.и;въвѣꙗти;3;v;;;;
560;101;вѣс;въ.(вѣс).и.т.и;въвѣсити;1;v;;663;;
559;146;вѣр;въ.(вѣр).и.т.и;въвѣрити;1;v;;;;
557;121;врѣг;въ.(врѣг).т.и;въврѣщи;4c*(;v;;62; 747;
556;89;врѣ;въ.(врѣ).т.и;въврѣти;4h*(;v;;62; 745;
555;75;вод;въ.(вод).и.т.и;въводити;1;v;;661; 666;
554;105;влѣк;въ.(влѣк).т.и;въвлѣщи;4c*(;v;см. п.  502;62; 772;
553;75;вед;въ.(вед).т.и;въвести;4c;v;;661; 666;
552;75;вед;въ.(вед).ен.ьj.е;въведениѥ;2/n;n;;661; 666;
551;69;бѣг;въ.(бѣг).н.ѫ.т.и;въбѣгнѫти;5;v;;;;
550;69;бѣг;въ.(бѣг).а.т.и;въбѣгати;7;v;;;;
545;121;врѣг;(врѣг).т.и;врѣщи;4c*(;v;;62; 747;
544;89;врѣ;(врѣ).т.ищ.е;врѣтище;2/n;n;;62; 745;
543;117;врѣт;(врѣт).м.ѧ;врѣмѧ;0/n;n;;62; 746;
542;117;врѣт;(врѣт).м.ен.ьн.ъ;врѣменьнъ;2/a;a;;62; 746;
538;127;врѣжд;(врѣжд).ен.ьj.е;врѣждениѥ;2/n;n;;62;;
537;127;врѣжд;(врѣжд).а.т.и;врѣждати;7;v;;62;;
541;127;врѣд;(врѣд).ьн.ъ;врѣдьнъ;2/a;a;;62;;
540;127;врѣд;(врѣд).ъ;врѣдъ;2/m;n;;62;;
539;127;врѣд;(врѣд).и.т.и;врѣдити;1;v;;62;;
536;126;врьх;(врьх).ъ;врьхъ;2/m;n;;62;;
535;126;врьх;(врьх).ов.ьн҄.ь;врьховьн҄ь;2/a;a;;62;;
534;117;врьт;(врьт).ѣ.т.и;врьтѣти;2;v;;62; 746;
533;125;врьтъп;((врьтъп)).ъ;врьтъпъ;2/m;n;;62;;
532;123;врьт;(врьт).ъ;врьтъ;2/m;n;;62;;
531;124;врьт;(врьт).т.а;врьста;2/f;n;;62;;
530;121;врьж;(врьж).ен.ьj.е;врьжениѥ;2/n;n;;62; 747;
529;120;врьв;(врьв).ь;врьвь;1/f;n;;62;;
528;119;врьб;(врьб).ьн.иц.а;врьбьница;2/f;n;;62;;
527;119;врьб;(врьб).ьj.е;врьбиѥ;2/n;n;;62;;
526;118;врач;(врач).ьб.ьн.ъ;врачьбьнъ;2/a;a;;62;;
525;118;врач;(врач).ьб.а;врачьба;2/f;n;;62;;
524;118;врач;(врач).ь;врачь;2/m;n;;62;;
523;118;врач;(врач).ев.ьск.ъ;врачевьскъ;2/a;a;;62;;
522;118;врач;(врач).ев.ьн.ъ;врачевьнъ;2/a;a;;62;;
521;118;врач;(врач).ев.ъ;врачевъ;2/a;a;;62;;
520;118;врач;(врач).ев.а.т.и;врачевати;6;v;;62;;
519;89;вра;(вра).т.ьн.ик.ъ;вратьникъ;2/m;n;;62; 745;
518;117;врат;(врат).ък.ъ;вратъкъ;2/a;a;;62; 746;
517;89;вра;(вра).т.ъ;вратъ2;2/m;n;;62; 745;
516;117;врат;(врат).ъ;вратъ1;2/m;n;;62; 746;
515;117;врат;(врат).и.т.и;вратити;1;v;;62; 746;
513;89;вра;(вра).т.ар҄.ь;вратар҄ь;2/m*;n;;62; 745;
514;89;вра;(вра).т.ар҄.иц.а;вратар҄ица;2/f;n;;62; 745;
512;89;вра;(вра).т.а;врата;2/n;n;;62; 745;
511;116;вран;(вран).ъ;вранъ;2/m;n;;62;;
510;115;враж;(враж).ьск.ъ;вражьскъ;2/a;a;;62;;
467;115;враж;(враж).ьд.ов.а.т.и;вражьдовати;6;v;;62;;
466;115;враж;(враж).ьд.а;вражьда;2/f;n;;62;;
465;115;враж;(враж).ьj.ь;вражии;2/a;a;;62;;
464;115;враж;(враж).ен.ьj.е;вражениѥ;2/n;n;;62;;
463;115;враг;(враг).ъ;врагъ;2/m;n;;62;;
462;114;враб;(враб).ьj.ь;врабии;2/m;n;;62;;
444;96;воj;(воj).ев.а.т.и;воѥвати;6;v;;732;;
461;113;вощаг;((вощаг)).а;вощага;2/f;n;;;;
460;112;воск;(воск).ъ;воскъ;2/m;n;;;;
448;111;вон҄;(вон҄).а.т.и;вон҄ꙗти;7;v;;812;;
447;111;вон҄;(вон҄).а;вон҄ꙗ;2/f;n;;812;;
446;85;вол҄;(вол҄).а;вол҄ꙗ;2/f;n;;810;;
459;85;вол;(вол).ьн.ъ;вольнъ;2/a;a;;810;;
458;110;вол;(вол).ъ;волъ;2/m;n;;;;
457;110;вол;(вол).ов.ьн.ъ;воловьнъ;2/a;a;;;;
456;85;вол;(вол).и.т.и;волити;1;v;;810;;
455;96;воj;(воj).ьск.а;воиска;2/f;n;;732;;
454;96;воj;(воj).ин.ьств.о;воиньство;2/n;n;;732;;
453;96;воj;(воj).ин.ъ;воинъ;2/m;n;;732;;
6281;96;воj;(воj).и;вои;2/m;n;;732;;
452;84;воз;(воз).ъ;возъ;2/m;n;;661;;
445;75;вожд;(вожд).ь;вождь;2/m;n;;661; 666;
451;109;вод;(вод).ьн.ъ;водьнъ;2/a;a;;;;
450;75;вод;(вод).и.т.и;водити;1;v;;661; 666;
449;109;вод;(вод).а;вода;2/f;n;;;;
443;105;влѣк;(влѣк).т.и;влѣщи;4c*(;v;см. п.  502;62; 772;
442;105;вльч;(вльч).ьц.ь;вльчьць;2/m;n;;62; 772;
436;77;вль;(вль).н҄.ен.ьj.е;вльн҄ѥниѥ;2/n;n;;62; 771;
435;77;вль;(вль).н҄.а.т.и;вльн҄ꙗти;7;v;;62; 771;
441;77;вль;(вль).н.ьн.ъ;вльньнъ;2/a;a;;62; 771;
440;77;вль;(вль).н.и.т.и;вльнити;1;v;;62; 771;
439;108;вльн;(вльн).а;вльна2;2/f;n;;62;;
438;77;вль;(вль).н.а;вльна1;2/f;n;;62; 771;
437;105;вльк;(вльк).ъ;влькъ;2/m;n;;62; 772;
434;107;влъш;(влъш).ьств.о;влъшьство;2/n;n;;62; 811;
433;107;влъш;(влъш).ьств.ьj.е;влъшьствиѥ;2/n;n;;62; 811;
432;107;влъш;(влъш).ьск.ъ;влъшьскъ;2/a;a;;62; 811;
431;107;влъш;(влъш).ьб.ьн.ъ;влъшьбьнъ;2/a;a;;62; 811;
430;107;влъш;(влъш).ьб.а;влъшьба;2/f;n;;62; 811;
429;107;влъх;(влъх).в.ъ;влъхвъ;2/m;n;;62; 811;
428;107;влъх;(влъх).в.ов.ьн.ъ;влъхвовьнъ;2/a;a;;62; 811;
427;107;влъх;(влъх).в.ов.а.н.ьj.е;влъхвованиѥ;2/n;n;;62; 811;
426;107;влъс;(влъс).н.ѫ.т.и;влъснѫти;5;v;;62; 811;
425;105;влач;(влач).и.т.и;влачити;1;v;;62; 772;
424;106;влас;(влас).ѣн.ъ;власѣнъ;2/a;a;;62;;
423;106;влас;(влас).ъ;власъ;2/m;n;;62;;
422;104;влад;(влад).т.ь;власть;1/f;n;;62;;
421;104;влад;(влад).т.и;власти;4c;v;;62;;
420;104;влад;(влад).т.ел҄.ьск.ъ;властел҄ьскъ;2/a;a;;62;;
419;104;влад;(влад).т.ел҄.ь;властел҄ь;2/m*;n;;62;;
418;104;влад;(влад).ыч.ьств.о;владычьство;2/n;n;;62;;
417;104;влад;(влад).ыч.ьств.ьj.е;владычьствиѥ;2/n;n;;62;;
416;104;влад;(влад).ыч.ьск.ъ;владычьскъ;2/a;a;;62;;
415;104;влад;(влад).ыч.ьн҄.ь;владычьн҄ь;2/a;a;;62;;
414;104;влад;(влад).ыч.иц.а;владычица;2/f;n;;62;;
413;104;влад;(влад).ык.а;владыка;2/f;n;;62;;
412;103;влаг;(влаг).а;влага;2/f;n;;62;;
393;95;вьj;(вьj).а.л.иц.а;виꙗлица;2/f;n;;731;;
411;102;вит;(вит).а.т.и;витати;7;v;;;;
410;101;вис;(вис).ѣ.т.и;висѣти;2;v;;663;;
409;101;вис;(вис).ѣ.н.ьj.е;висѣниѥ;2/n;n;;663;;
407;99;вин;(вин).ьн.ъ;виньнъ;2/a;a;;;;
408;96;ви;(ви).н.ьн.ъ;виньнъ;2/a;a;;732;;
406;96;ви;(ви).н.ьн.ик.ъ;виньникъ;2/m;n;;732;;
405;100;виноград;((виноград)).ьн.ъ;виноградьнъ;2/a;a;;;;
404;100;виноград;((виноград)).ъ;виноградъ;2/m;n;;;;
403;96;ви;(ви).н.ов.ьн.ъ;виновьнъ;2/a;a;;732;;
402;99;вин;(вин).о;вино;2/n;n;;;;
401;99;вин;(вин).ар҄.ь;винар҄ь;2/m*;n;;;;
400;96;ви;(ви).н.а;вина;2/f;n;;732;;
399;98;вид;(вид).ѣ.т.и;видѣти;2@;v;;;;
398;98;вид;(вид).ѣ.н.ьj.е;видѣниѥ;2/n;n;;;;
397;98;вид;(вид).ьц.ь;видьць;2/m;n;;;;
396;98;вид;(вид).ьн.ъ;видьнъ;2/a;a;;;;
395;98;вид;(вид).ъ;видъ;2/m;n;;;;
394;98;вид;(вид).ов.а.т.и;видовати;6;v;;;;
392;94;вещ;(вещ).ьств.о;вещьство;2/n;n;;;;
391;94;вещ;(вещ).ьн.ъ;вещьнъ;2/a;a;;;;
390;94;вещ;(вещ).ь;вещь;1/f;n;;;;
387;93;веч;(веч).ер҄.а.т.и;вечер҄ꙗти;7;v;;665;;
386;93;веч;(веч).ер҄.а.н.ьj.е;вечер҄ꙗниѥ;2/n;n;;665;;
385;93;веч;(веч).ер҄.а;вечер҄ꙗ;2/f;n;;665;;
6218;93;веч;(веч).ер.ьн҄.а;вечерьн҄ꙗ;2/f;n;;665;;
389;93;веч;(веч).ер.ьн҄.ь;вечерьн҄ь;2/a;a;;665;;
388;93;веч;(веч).ер.ъ;вечеръ;2/m;n;;665;;
384;92;вет;(вет).ъш.а.т.и;ветъшати;7;v;;;;
383;92;вет;(вет).ъх.ъ;ветъхъ;2/a;a;;;;
382;84;вез;(вез).т.и;вести2;4c;v;;661;;
381;75;вед;(вед).т.и;вести1;4c;v;;661; 666;
380;91;весн;(весн).ьн.ъ;весньнъ;2/a;a;;;;
379;91;весн;(весн).а;весна;2/f;n;;;;
378;84;вез;(вез).т.л.о;весло;2/n;n;;661;;
377;90;вес;(вес).ел.ъ;веселъ;2/a;a;;;;
375;90;вес;(вес).ел.ьj.е;веселиѥ;2/n;n;;;;
376;90;вес;(вес).ел.и.т.и;веселити;1;v;;;;
374;89;вер;(вер).ѣj.а;верѣꙗ;2/f;n;;62; 745;
373;89;вер;(вер).иг.а;верига;2/f;n;;62; 745;
372;88;вепр;(вепр).ь;вепрь;1/m;n;;;;
371;85;вел;(вел).ѣ.т.и;велѣти;2;v;;810;;
370;85;вел;(вел).ѣ.н.ьj.е;велѣниѥ;2/n;n;;810;;
368;87;вельбѫжд;((вельбѫжд)).ь;вельбѫждь;2/a;a;;;;
369;87;вельбѫд;((вельбѫд)).ъ;вельбѫдъ;2/m;n;;;;
367;86;вел;(вел).ич.ьств.о;величьство;2/n;n;;;;
366;86;вел;(вел).ич.ьств.ьj.е;величьствиѥ;2/n;n;;;;
364;86;вел;(вел).ич.ьj.е;величиѥ;2/n;n;;;;
365;86;вел;(вел).ич.и.т.и;величити;1;v;;;;
363;86;вел;(вел).ич.а.т.и;величати;7;v;;;;
362;86;вел;(вел).ич.а.н.ьj.е;величаниѥ;2/n;n;;;;
361;86;вел;(вел).ик.ъ;великъ;2/a;a;;;;
360;86;вел;(вел).ик.от.а;великота;2/f;n;;;;
359;86;вел;(вел).ьj.ьств.о;велииство;2/n;n;;;;
358;86;вел;(вел).ьj.ь;велии;2/a;a;;;;
357;83;ведр;(ведр).о;ведро;2/n;n;;;;
346;76;ваj;(ваj).а.н.ьj.е;ваꙗниѥ;2/n;n;;;;
356;82;ваш;((ваш)).ь;вашь;2/p;a;;787;;
348;80;вар҄;(вар҄).а.т.и;вар҄ꙗти;7;v;;;;
355;81;вар;(вар).ъ;варъ;2/m;n;;678; 809;
353;81;вар;(вар).и.т.и;варити2;1;v;;678; 809;
354;80;вар;(вар).и.т.и;варити1;1;v;;;;
352;78;вап;(вап).а;вапа;2/f;n;;;;
347;77;вал҄;(вал҄).а.т.и;вал҄ꙗти;7;v;;62; 771;
351;77;вал;(вал).и.т.и;валити;1;v;;62; 771;
350;74;вад;(вад).и.т.и;вадити;1;v;;;;
349;73;ваб;(ваб).и.т.и;вабити;1;v;;;;
345;72;бѣш;(бѣш).ен.ьj.е;бѣшениѥ;2/n;n;;;;
344;72;бѣс;(бѣс).ьн.ъ;бѣсьнъ;2/a;a;;;;
343;72;бѣс;(бѣс).ьн.ов.а.т.и;бѣсьновати;6;v;;;;
342;72;бѣс;(бѣс).ъ;бѣсъ;2/m;n;;;;
341;69;бѣг;(бѣг).ств.о;бѣство;2/n;n;;;;
340;72;бѣс;(бѣс).ов.ьск.ъ;бѣсовьскъ;2/a;a;;;;
339;72;бѣс;(бѣс).ов.а.н.ьj.е;бѣсованиѥ;2/n;n;;;;
338;72;бѣс;(бѣс).и.т.и;бѣсити;1;v;;;;
337;71;бѣл;(бѣл).ъ;бѣлъ;2/a;a;;;;
336;71;бѣл;(бѣл).ост.ь;бѣлость;1/f;n;;;;
335;71;бѣл;(бѣл).и.т.и;бѣлити;1;v;;;;
334;69;бѣж;(бѣж).ѣ.т.и;бѣжати;2;v;;;;
333;69;бѣж;(бѣж).ѣ.н.ьj.е;бѣжаниѥ;2/n;n;;;;
332;70;бѣд;(бѣд).ьн.ъ;бѣдьнъ;2/a;a;;;;
331;70;бѣд;(бѣд).и.т.и;бѣдити;1;v;;;;
330;70;бѣд;(бѣд).а;бѣда;2/f;n;;;;
329;69;бѣг;(бѣг).а.т.и;бѣгати;7;v;;;;
327;24;бьр;(бьр).а.т.и;бьрати;3°*;v;;742;;
326;16;бы;(бы).т.ьj.е;бытиѥ;2/n;n;;808;;
325;16;бы;(бы).т.и;быти;0;v;;808;;
324;68;быстр;(быстр).ъ;быстръ;2/a;a;;;;
321;67;был҄;(был҄).а;был҄ꙗ;2/f;n;;;;
323;16;бы;(бы).л.ьj.е;былиѥ;2/n;n;;808;;
322;16;быв;(быв).а.т.и;бывати;7;v;;808;;
328;66;бъчел;((бъчел)).а;бъчела;2/f;n;;;;
320;63;бъд;(бъд).ѣ.т.и;бъдѣти;2;v;;704;;
319;63;бъд;(бъд).ѣ.н.ьj.е;бъдѣниѥ;2/n;n;;704;;
318;63;бъд;(бъд).р.ьл.ив.ъ;бъдрьливъ;2/a;a;;704;;
317;63;бъд;(бъд).р.ъ;бъдръ;2/a;a;;704;;
316;63;бъд;(бъд).р.ост.ь;бъдрость;1/f;n;;704;;
310;62;бу;(буi̯).ест.ь;буѥсть;1/f;n;;;;
311;65;бур҄;(бур҄).а;бур҄ꙗ;2/f;n;;;;
315;65;бур;(бур).ьн.ъ;бурьнъ;2/a;a;;;;
314;64;бук;(бук).ъв.и;букъви;0/f;n;;;;
313;62;бу;(буi̯).ьств.о;буиство;2/n;n;;;;
312;62;бу;(буi̯).ь;буи;2/a;a;;;;
309;61;брѧц;(брѧц).а.н.ьj.е;брѧцаниѥ;2/n;n;;;;
308;58;брѣг;(брѣг).т.и;брѣщи;4c*(;v;см. п.  502;744;;
307;24;брѣ;(брѣ).м.ѧ;брѣмѧ;0/n;n;;742;;
306;59;брѣж;(брѣж).ьн.ъ;брѣжьнъ;2/a;a;;;;
305;59;брѣг;(брѣг).ъ;брѣгъ;2/m;n;;;;
304;57;брьсел;((брьсел)).ьj.е;брьселиѥ;2/n;n;;681;;
303;56;брьн;(брьн).ьн.ъ;брьньнъ;2/a;a;;;;
302;56;брьн;(брьн).ьj.е;брьниѥ;2/n;n;;;;
301;56;брьн;(брьн).а;брьна;2/f;n;;;;
300;55;брьв;(брьв).ьн.о;брьвьно;2/n;n;;;;
299;50;брыс;(брыс).а.л.о;брысало;2/n;n;;703;;
295;54;брън҄;(брън҄).а;брън҄ꙗ;2/f;n;;;;
298;52;бръз;(бръз).ъ;бръзъ;2/a;a;;;;
297;53;бръзд;(бръзд).а;бръзда;2/f;n;;;;
296;51;бръв;(бръв).ь;бръвь;1/f;n;;;;
294;49;бри;(бри).т.в.а;бритва;2/f;n;;;;
293;49;бри;(бри).д.ък.ъ;бридъкъ;2/a;a;;;;
292;48;браш;(браш).ьн.ьц.е;брашьньце;2/n;n;;;;
291;48;браш;(браш).ьн.о;брашьно;2/n;n;;;;
290;24;бра;(бра).ч.ьн.ъ;брачьнъ;2/a;a;;742;;
289;47;брат;(брат).ьств.о;братьство;2/n;n;;;;
288;47;брат;(брат).ьн҄.ь;братьн҄ь;2/a;a;;;;
287;47;брат;(брат).ъ;братъ;2/m;n;;;;
286;47;брат;(брат).р.ьств.о;братрьство;2/n;n;;;;
285;47;брат;(брат).р.ьн҄.ь;братрьн҄ь;2/a;a;;;;
284;47;брат;(брат).р.ъ;братръ;2/m;n;;;;
283;47;брат;(брат).р.ьj.а;братриꙗ;2/f;n;;;;
6342;47;брат;(брат).ьj.а;братиꙗ;2/f;n;;;;
282;42;бра;(бра).т.и;брати;4h•;v;;743;;
281;42;бра;(бра).н.ьск.ъ;браньскъ;2/a;a;;743;;
280;42;бра;(бра).н.ь;брань;1/f;n;;743;;
6294;42;бра;(бра).н.ьj.е;браниѥ;2/n;n;;743;;
279;42;бра;(бра).н.и.т.и;бранити;1;v;;743;;
278;24;бра;(бра).к.ъ;бракъ;2/m;n;;742;;
277;46;бразд;(бразд).а;бразда;2/f;n;;;;
276;44;брад;(брад).ѣ.т.и;брадѣти;7;v;;;;
275;45;брад;(брад).ы;брады;0/f;n;;;;
274;44;брад;(брад).а;брада;2/f;n;;;;
251;38;боj;(боj).ѣ.т.и;боꙗти;2;v;;;;
250;38;боj;(боj).ѣ.зн.ь;боꙗзнь;1/f;n;;;;
273;18;бод;(бод).т.и;бости;4c;v;;657;;
272;42;бор;(бор).ьц.ь;борьць;2/m;n;;743;;
271;42;бор;(бор).ен.ьj.е;борениѥ;2/n;n;;743;;
253;41;бол҄ар;((бол҄ар)).ьск.ъ;бол҄ꙗрьскъ;2/a;a;;;;
252;41;бол҄ар;((бол҄ар)).ин.ъ;бол҄ꙗринъ;2/m++;n;;;;
270;39;бол;(бол).ѣ.т.и;болѣти;2;v;;;;
269;39;бол;(бол).ѣ.зн.ьн.ъ;болѣзньнъ;2/a;a;;;;
268;39;бол;(бол).ѣ.зн.ь;болѣзнь;1/f;n;;;;
267;39;бол;(бол).ьн.ъ;больнъ;2/a;a;;;;
266;39;бол;(бол).ь;боль;1/m;n;;;;
254;40;бол҄;(бол҄).ьi̯.ь;бол҄ии;2/a**;a;;;;
265;37;бож;(бож).ьств.ьн.ъ;божьствьнъ;2/a;a;;;;
264;37;бож;(бож).ьств.о;божьство;2/n;n;;;;
263;37;бож;(бож).ьск.ъ;божьскъ;2/a;a;;;;
262;37;бож;(бож).ьj.ь;божии;2/a;a;;;;
261;37;бог;(бог).ын҄.и;богын҄и;2/f*;n;;;;
260;37;бог;(бог).ъ;богъ;2/m;n;;;;
259;37;бог;(бог).ат.ѣ.т.и;богатѣти;7;v;;;;
258;37;бог;(бог).ат.ьств.о;богатьство;2/n;n;;;;
257;37;бог;(бог).ат.ьств.ьj.е;богатьствиѥ;2/n;n;;;;
256;37;бог;(бог).ат.ъ;богатъ;2/a;a;;;;
255;37;бог;(бог).ат.и.т.и;богатити;1;v;;;;
233;33;блѫжд;(блѫжд).ен.ьj.е;блѫждениѥ;2/n;n;;692;;
241;33;блѫд;(блѫд).ьн.ъ;блѫдьнъ;2/a;a;;692;;
238;33;блѫд;(блѫд).ьн.ич.ьств.о;блѫдьничьство;2/n;n;;692;;
240;33;блѫд;(блѫд).ьн.ич.ьск.ъ;блѫдьничьскъ;2/a;a;;692;;
239;33;блѫд;(блѫд).ьн.иц.а;блѫдьница;2/f;n;;692;;
237;33;блѫд;(блѫд).ьн.ик.ъ;блѫдьникъ;2/m;n;;692;;
236;33;блѫд;(блѫд).ъ;блѫдъ;2/m;n;;692;;
235;33;блѫд;(блѫд).и.т.и;блѫдити;1;v;;692;;
234;33;блѫд;(блѫд).и.л.ищ.е;блѫдилище;2/n;n;;692;;
249;33;блѧд;(блѧд).т.и;блѧсти;4c;v;;692;;
248;33;блѧд;(блѧд).ьн.ъ;блѧдьнъ;2/a;a;;692;;
247;33;блѧд;(блѧд).ьн.ик.ъ;блѧдьникъ;2/m;n;;692;;
246;33;блѧд;(блѧд).ь;блѧдь;1/f;n;;692;;
97;34;бл҄уд;(бл҄уд).т.и;бл҄юсти;4c;v;;704;;
96;35;бл҄уд;(бл҄уд).ъ;бл҄юдъ;2/m;n;;;;
245;32;блѣд;(блѣд).ѣ.т.и;блѣдѣти;7;v;;;;
244;32;блѣд;(блѣд).ъ;блѣдъ;2/a;a;;;;
243;31;бльщ;(бльщ).ѣ.т.и;бльщати;2;v;;659;;
242;31;бльщ;(бльщ).ѣ.н.ьj.е;бльщаниѥ;2/n;n;;659;;
95;36;бл҄ьв;(бл҄ьв).от.ин.а;бл҄ьвотина;2/f;n;;702;;
94;36;бл҄ьв;(бл҄ьв).а.т.и;бл҄ьвати;3h%*;v;;702;;
